time,sip,dip,reqmethod,respcode,host,url,uri,action,,bytes_in
2025-09-11 13:46:35+00:00,136.254.92.15,144.98.205.246,CONNECT,500,example.com,https://example.com/login,/login,allowed,,17253
2025-09-11 12:08:35+00:00,98.58.41.119,71.70.129.65,POST,302,news.example.net,https://news.example.net/login,/login,allowed,,55521
2025-09-11 17:04:35+00:00,203.205.151.251,84.150.11.84,GET,301,video.example.tv,https://video.example.tv/login,/login,blocked,,80477
2025-09-11 17:20:35+00:00,205.250.56.216,117.165.247.46,CONNECT,404,example.com,https://example.com/api/v1/items,/api/v1/items,blocked,,50107
2025-09-11 18:26:35+00:00,100.149.22.240,145.166.143.211,GET,200,search.example.org,https://search.example.org/index.html,/index.html,blocked,,85510
2025-09-11 17:48:35+00:00,42.90.203.189,218.154.152.137,POST,302,news.example.net,https://news.example.net/api/v1/items,/api/v1/items,blocked,,50221
2025-09-11 13:27:35+00:00,132.79.28.193,77.227.42.165,POST,404,video.example.tv,https://video.example.tv/search?q=test,/search?q=test,blocked,,19979
2025-09-11 20:41:35+00:00,35.48.67.243,248.53.173.199,CONNECT,404,video.example.tv,https://video.example.tv/api/v1/items,/api/v1/items,allowed,,77189
2025-09-11 19:50:35+00:00,147.146.155.199,94.82.36.19,GET,502,search.example.org,https://search.example.org/,/,allowed,,29959
2025-09-11 08:43:35+00:00,47.86.32.26,198.162.235.106,CONNECT,502,news.example.net,https://news.example.net/login,/login,blocked,,52974
2025-09-11 12:27:35+00:00,122.174.50.87,47.229.58.211,POST,400,example.com,https://example.com/,/,blocked,,21103
2025-09-11 12:17:35+00:00,129.217.175.160,32.77.136.150,CONNECT,502,example.com,https://example.com/login,/login,blocked,,62015
2025-09-11 10:46:35+00:00,140.73.238.77,219.189.6.72,CONNECT,200,example.com,https://example.com/,/,blocked,,80460
2025-09-11 16:09:35+00:00,35.184.81.107,13.8.189.77,GET,404,news.example.net,https://news.example.net/api/v1/items,/api/v1/items,allowed,,96495
2025-09-11 15:25:35+00:00,22.71.140.91,207.55.74.37,GET,302,news.example.net,https://news.example.net/api/v1/items,/api/v1/items,allowed,,49258
2025-09-11 13:44:35+00:00,213.79.104.145,215.20.86.206,POST,403,example.com,https://example.com/login,/login,blocked,,19329
2025-09-11 08:15:35+00:00,97.62.59.253,19.211.140.2,CONNECT,400,example.com,https://example.com/api/v1/items,/api/v1/items,allowed,,47671
2025-09-11 15:16:35+00:00,226.171.57.54,46.48.212.230,POST,500,news.example.net,https://news.example.net/login,/login,blocked,,29257
2025-09-11 13:35:35+00:00,246.132.108.67,72.161.24.223,GET,404,video.example.tv,https://video.example.tv/api/v1/items,/api/v1/items,blocked,,61224
2025-09-11 13:33:35+00:00,143.62.162.11,173.206.145.192,CONNECT,500,news.example.net,https://news.example.net/search?q=test,/search?q=test,blocked,,13494
2025-09-11 15:47:35+00:00,174.216.154.215,98.63.135.1,POST,404,news.example.net,https://news.example.net/api/v1/items,/api/v1/items,blocked,,47725
2025-09-11 09:13:35+00:00,15.29.3.233,23.141.48.194,GET,200,news.example.net,https://news.example.net/search?q=test,/search?q=test,blocked,,56185
2025-09-11 16:10:35+00:00,99.15.43.81,52.252.113.6,POST,401,example.com,https://example.com/login,/login,blocked,,8440
2025-09-11 13:49:35+00:00,72.156.204.101,123.155.170.215,CONNECT,302,video.example.tv,https://video.example.tv/,/,allowed,,94397
2025-09-11 23:40:35+00:00,133.237.120.100,8.225.157.192,GET,403,news.example.net,https://news.example.net/search?q=test,/search?q=test,blocked,,22643
2025-09-11 18:14:35+00:00,61.99.30.243,196.181.30.83,CONNECT,301,news.example.net,https://news.example.net/index.html,/index.html,blocked,,76748
2025-09-11 17:06:35+00:00,126.129.192.116,250.10.153.85,GET,401,video.example.tv,https://video.example.tv/,/,allowed,,46308
2025-09-11 14:26:35+00:00,27.18.142.58,12.194.43.230,GET,500,example.com,https://example.com/login,/login,allowed,,25136
2025-09-11 14:59:35+00:00,188.212.144.145,5.38.109.234,POST,200,news.example.net,https://news.example.net/index.html,/index.html,allowed,,69198
2025-09-11 10:38:35+00:00,131.38.85.65,126.228.61.195,GET,500,example.com,https://example.com/search?q=test,/search?q=test,blocked,,4744
2025-09-11 11:14:35+00:00,204.47.247.47,44.251.189.164,CONNECT,301,news.example.net,https://news.example.net/login,/login,allowed,,98779
2025-09-11 10:40:35+00:00,7.140.235.33,153.206.173.32,CONNECT,200,video.example.tv,https://video.example.tv/index.html,/index.html,blocked,,52555
2025-09-11 16:19:35+00:00,158.63.245.40,204.110.96.89,CONNECT,404,search.example.org,https://search.example.org/index.html,/index.html,blocked,,51759
2025-09-11 22:38:35+00:00,136.236.154.149,181.226.46.3,POST,301,search.example.org,https://search.example.org/search?q=test,/search?q=test,allowed,,92024
2025-09-11 18:20:35+00:00,163.76.215.167,180.55.199.157,CONNECT,302,example.com,https://example.com/search?q=test,/search?q=test,blocked,,74641
2025-09-11 23:58:35+00:00,81.149.238.114,48.75.79.16,POST,403,example.com,https://example.com/api/v1/items,/api/v1/items,allowed,,15877
2025-09-11 21:17:35+00:00,211.173.220.242,134.197.207.235,POST,302,search.example.org,https://search.example.org/login,/login,allowed,,11696
2025-09-11 09:58:35+00:00,216.199.56.50,9.70.238.42,CONNECT,301,example.com,https://example.com/search?q=test,/search?q=test,blocked,,88941
2025-09-11 07:29:35+00:00,188.32.199.241,105.130.112.41,POST,403,news.example.net,https://news.example.net/index.html,/index.html,blocked,,91635
2025-09-11 09:07:35+00:00,241.234.87.172,20.47.135.152,CONNECT,500,search.example.org,https://search.example.org/search?q=test,/search?q=test,allowed,,18347
2025-09-11 08:53:35+00:00,231.229.106.194,22.127.213.175,GET,401,news.example.net,https://news.example.net/login,/login,allowed,,45068
2025-09-11 22:27:35+00:00,3.220.9.43,151.51.146.4,CONNECT,401,news.example.net,https://news.example.net/api/v1/items,/api/v1/items,allowed,,34116
2025-09-11 12:40:35+00:00,21.54.242.131,36.134.51.45,GET,500,video.example.tv,https://video.example.tv/index.html,/index.html,allowed,,58981
2025-09-11 13:48:35+00:00,136.158.113.136,165.217.175.2,POST,302,search.example.org,https://search.example.org/login,/login,allowed,,6371
2025-09-11 19:54:35+00:00,174.57.45.226,43.197.180.83,GET,502,example.com,https://example.com/index.html,/index.html,blocked,,49117
2025-09-11 23:32:35+00:00,13.50.151.190,7.162.76.102,CONNECT,302,example.com,https://example.com/login,/login,allowed,,94527
2025-09-11 22:40:35+00:00,20.79.221.197,214.69.29.40,POST,404,video.example.tv,https://video.example.tv/search?q=test,/search?q=test,allowed,,81032
2025-09-11 13:19:35+00:00,20.101.238.218,104.100.73.5,CONNECT,403,example.com,https://example.com/index.html,/index.html,allowed,,78950
2025-09-11 13:40:35+00:00,112.180.5.116,193.22.221.244,GET,404,video.example.tv,https://video.example.tv/login,/login,blocked,,14760
2025-09-11 20:27:35+00:00,232.14.168.128,44.36.118.36,POST,301,video.example.tv,https://video.example.tv/,/,allowed,,11874
2025-09-11 23:48:35+00:00,49.109.2.224,128.151.48.34,POST,302,example.com,https://example.com/index.html,/index.html,blocked,,41217
2025-09-11 11:46:35+00:00,188.167.188.6,199.239.196.223,GET,403,video.example.tv,https://video.example.tv/login,/login,blocked,,77283
2025-09-11 16:06:35+00:00,114.112.178.252,89.173.23.170,CONNECT,301,example.com,https://example.com/search?q=test,/search?q=test,allowed,,2675
2025-09-11 13:12:35+00:00,133.216.82.119,48.41.193.135,CONNECT,302,news.example.net,https://news.example.net/search?q=test,/search?q=test,blocked,,42630
2025-09-11 09:05:35+00:00,207.111.44.164,57.93.147.196,GET,502,example.com,https://example.com/api/v1/items,/api/v1/items,blocked,,87533
2025-09-11 12:30:35+00:00,10.129.140.98,2.124.21.121,POST,301,video.example.tv,https://video.example.tv/api/v1/items,/api/v1/items,blocked,,95171
2025-09-11 09:40:35+00:00,117.148.95.14,165.83.47.162,POST,401,example.com,https://example.com/index.html,/index.html,blocked,,56218
2025-09-11 14:30:35+00:00,34.242.115.81,95.152.6.90,POST,403,video.example.tv,https://video.example.tv/login,/login,allowed,,72713
2025-09-11 18:07:35+00:00,89.62.232.139,70.174.6.147,CONNECT,301,news.example.net,https://news.example.net/index.html,/index.html,blocked,,77057
2025-09-11 14:48:35+00:00,83.155.240.208,250.105.238.36,GET,200,video.example.tv,https://video.example.tv/,/,allowed,,79905
2025-09-11 14:17:35+00:00,241.62.199.172,241.130.214.29,POST,500,example.com,https://example.com/search?q=test,/search?q=test,blocked,,32655
2025-09-11 20:47:35+00:00,66.73.202.209,242.29.199.63,CONNECT,404,example.com,https://example.com/index.html,/index.html,blocked,,95700
2025-09-11 11:45:35+00:00,208.184.241.57,138.139.83.159,CONNECT,500,example.com,https://example.com/login,/login,allowed,,21342
2025-09-11 09:19:35+00:00,18.110.169.58,223.148.220.246,GET,500,example.com,https://example.com/,/,allowed,,99303
2025-09-11 11:40:35+00:00,43.92.174.17,180.168.119.4,GET,301,news.example.net,https://news.example.net/login,/login,blocked,,45156
2025-09-11 19:44:35+00:00,164.158.44.217,41.10.195.186,GET,403,example.com,https://example.com/search?q=test,/search?q=test,blocked,,93856
2025-09-11 09:52:35+00:00,84.19.246.210,154.146.250.174,POST,404,video.example.tv,https://video.example.tv/,/,blocked,,24637
2025-09-11 17:59:35+00:00,21.31.64.213,21.232.60.136,GET,500,example.com,https://example.com/index.html,/index.html,allowed,,98638
2025-09-11 15:32:35+00:00,223.163.186.116,82.180.78.121,GET,301,example.com,https://example.com/,/,blocked,,12995
2025-09-11 15:07:35+00:00,183.203.12.242,234.150.121.206,POST,400,news.example.net,https://news.example.net/search?q=test,/search?q=test,allowed,,51811
2025-09-11 14:24:35+00:00,163.145.63.164,133.44.98.234,POST,200,search.example.org,https://search.example.org/index.html,/index.html,allowed,,91897
2025-09-11 15:07:35+00:00,204.145.239.87,252.186.162.63,CONNECT,502,example.com,https://example.com/search?q=test,/search?q=test,blocked,,65514
2025-09-11 16:41:35+00:00,27.94.179.235,130.162.148.144,GET,200,video.example.tv,https://video.example.tv/search?q=test,/search?q=test,blocked,,64697
2025-09-11 20:02:35+00:00,150.115.229.118,250.10.245.19,CONNECT,403,search.example.org,https://search.example.org/login,/login,allowed,,56847
2025-09-11 11:25:35+00:00,194.44.241.86,71.91.103.133,GET,500,search.example.org,https://search.example.org/login,/login,blocked,,64492
2025-09-11 07:32:35+00:00,216.210.210.18,36.193.198.105,CONNECT,403,news.example.net,https://news.example.net/index.html,/index.html,blocked,,56731
2025-09-11 16:41:35+00:00,181.200.79.67,215.43.197.190,POST,301,search.example.org,https://search.example.org/login,/login,allowed,,36357
2025-09-11 20:27:35+00:00,91.76.160.206,184.145.44.69,CONNECT,500,example.com,https://example.com/,/,blocked,,19410
2025-09-11 11:15:35+00:00,31.198.129.16,222.11.154.165,CONNECT,502,example.com,https://example.com/,/,blocked,,64485
2025-09-11 16:39:35+00:00,134.59.173.13,62.194.41.116,GET,502,news.example.net,https://news.example.net/index.html,/index.html,allowed,,84583
2025-09-11 10:32:35+00:00,166.152.135.176,208.49.160.233,CONNECT,500,search.example.org,https://search.example.org/index.html,/index.html,allowed,,80942
2025-09-11 14:17:35+00:00,75.16.153.69,72.5.242.236,POST,200,search.example.org,https://search.example.org/login,/login,blocked,,51075
2025-09-11 11:54:35+00:00,118.53.11.42,127.86.83.96,GET,301,search.example.org,https://search.example.org/api/v1/items,/api/v1/items,blocked,,36766
2025-09-11 20:10:35+00:00,127.112.36.104,29.231.117.181,GET,400,video.example.tv,https://video.example.tv/search?q=test,/search?q=test,blocked,,5114
2025-09-11 20:42:35+00:00,207.101.108.166,62.248.202.94,CONNECT,401,news.example.net,https://news.example.net/api/v1/items,/api/v1/items,allowed,,39805
2025-09-11 07:26:35+00:00,66.163.117.51,224.147.79.31,POST,404,example.com,https://example.com/api/v1/items,/api/v1/items,allowed,,41169
2025-09-11 23:31:35+00:00,96.254.131.229,19.205.239.84,CONNECT,301,search.example.org,https://search.example.org/login,/login,blocked,,30410
2025-09-11 10:17:35+00:00,196.81.63.54,73.30.137.165,POST,404,example.com,https://example.com/index.html,/index.html,allowed,,70583
2025-09-11 18:32:35+00:00,12.216.106.85,181.23.218.173,GET,404,search.example.org,https://search.example.org/search?q=test,/search?q=test,blocked,,40663
2025-09-11 22:49:35+00:00,183.27.120.144,135.82.3.184,CONNECT,500,search.example.org,https://search.example.org/search?q=test,/search?q=test,allowed,,34882
2025-09-11 10:52:35+00:00,221.65.110.145,125.141.15.35,CONNECT,301,search.example.org,https://search.example.org/index.html,/index.html,allowed,,72419
2025-09-11 18:50:35+00:00,79.107.141.163,121.15.87.135,GET,502,news.example.net,https://news.example.net/index.html,/index.html,blocked,,57371
2025-09-11 18:14:35+00:00,204.52.153.239,214.224.30.70,POST,301,video.example.tv,https://video.example.tv/index.html,/index.html,blocked,,85370
2025-09-11 17:31:35+00:00,45.177.139.114,40.209.62.148,POST,200,news.example.net,https://news.example.net/api/v1/items,/api/v1/items,blocked,,76112
2025-09-11 14:21:35+00:00,74.15.199.217,112.146.138.179,CONNECT,302,example.com,https://example.com/search?q=test,/search?q=test,blocked,,29954
2025-09-11 13:56:35+00:00,153.233.153.126,120.67.123.64,POST,302,search.example.org,https://search.example.org/index.html,/index.html,allowed,,67471
2025-09-11 15:05:35+00:00,45.148.81.43,44.191.230.151,GET,500,news.example.net,https://news.example.net/api/v1/items,/api/v1/items,blocked,,95801
2025-09-11 20:24:35+00:00,202.94.160.7,144.225.4.8,POST,500,news.example.net,https://news.example.net/search?q=test,/search?q=test,blocked,,60574
2025-09-11 11:41:35+00:00,123.24.108.100,11.54.178.65,GET,404,news.example.net,https://news.example.net/api/v1/items,/api/v1/items,allowed,,45017
2025-09-11 18:29:35+00:00,104.233.57.245,158.252.127.233,CONNECT,403,video.example.tv,https://video.example.tv/,/,blocked,,67951
2025-09-11 14:32:35+00:00,28.14.17.63,48.41.179.113,CONNECT,200,news.example.net,https://news.example.net/search?q=test,/search?q=test,allowed,,16606
2025-09-11 10:44:35+00:00,93.20.85.64,124.189.106.120,POST,403,search.example.org,https://search.example.org/index.html,/index.html,blocked,,20613
2025-09-11 13:01:35+00:00,216.40.244.205,89.14.42.73,POST,403,example.com,https://example.com/api/v1/items,/api/v1/items,blocked,,87866
2025-09-11 21:52:35+00:00,78.167.118.211,4.131.165.112,GET,301,video.example.tv,https://video.example.tv/index.html,/index.html,blocked,,42784
2025-09-11 13:23:35+00:00,48.128.92.127,238.51.136.95,CONNECT,301,search.example.org,https://search.example.org/search?q=test,/search?q=test,allowed,,926
2025-09-11 23:03:35+00:00,198.88.31.170,70.20.195.93,CONNECT,200,search.example.org,https://search.example.org/,/,allowed,,88610
2025-09-11 14:52:35+00:00,136.77.236.117,254.159.68.244,POST,401,news.example.net,https://news.example.net/search?q=test,/search?q=test,blocked,,32406
2025-09-11 09:12:35+00:00,100.215.109.68,83.199.253.197,GET,500,video.example.tv,https://video.example.tv/search?q=test,/search?q=test,allowed,,15967
2025-09-11 21:48:35+00:00,63.27.226.216,109.187.161.108,POST,302,search.example.org,https://search.example.org/,/,blocked,,96730
2025-09-11 15:24:35+00:00,119.22.68.88,100.190.246.152,CONNECT,500,example.com,https://example.com/search?q=test,/search?q=test,allowed,,38170
2025-09-11 12:55:35+00:00,189.14.229.163,250.138.168.92,CONNECT,200,video.example.tv,https://video.example.tv/search?q=test,/search?q=test,blocked,,51461
2025-09-11 23:58:35+00:00,234.16.62.213,65.7.118.11,CONNECT,302,example.com,https://example.com/search?q=test,/search?q=test,allowed,,8077
2025-09-11 23:30:35+00:00,14.139.198.196,207.20.6.91,GET,502,search.example.org,https://search.example.org/login,/login,allowed,,38023
2025-09-11 07:49:35+00:00,182.174.53.36,155.25.111.221,GET,404,search.example.org,https://search.example.org/,/,blocked,,54208
2025-09-11 10:47:35+00:00,155.248.144.80,186.132.90.85,GET,502,news.example.net,https://news.example.net/,/,blocked,,91504
2025-09-11 08:37:35+00:00,34.65.92.171,89.50.10.191,POST,302,search.example.org,https://search.example.org/,/,blocked,,88608
2025-09-11 14:54:35+00:00,207.138.207.36,42.177.209.227,GET,301,search.example.org,https://search.example.org/login,/login,allowed,,8188
2025-09-11 15:38:35+00:00,145.237.194.43,80.42.30.189,GET,502,example.com,https://example.com/login,/login,blocked,,58342
2025-09-11 17:56:35+00:00,124.41.234.72,242.169.236.193,POST,302,video.example.tv,https://video.example.tv/login,/login,blocked,,28125
2025-09-11 18:42:35+00:00,171.5.197.190,96.247.90.6,GET,401,news.example.net,https://news.example.net/index.html,/index.html,allowed,,77500
2025-09-11 23:21:35+00:00,198.221.241.147,173.55.87.74,POST,400,news.example.net,https://news.example.net/login,/login,allowed,,58933
2025-09-11 13:51:35+00:00,247.185.213.109,243.141.186.79,GET,502,video.example.tv,https://video.example.tv/,/,allowed,,25839
2025-09-11 22:24:35+00:00,169.156.156.249,33.220.126.208,POST,401,example.com,https://example.com/api/v1/items,/api/v1/items,allowed,,2361
2025-09-11 18:43:35+00:00,18.78.172.123,106.61.10.79,POST,403,example.com,https://example.com/,/,blocked,,3053
2025-09-11 20:26:35+00:00,144.115.71.181,231.109.157.165,CONNECT,400,example.com,https://example.com/search?q=test,/search?q=test,blocked,,97972
